Ticker,Sector,Category,Weekly_Momentum,Monthly_Momentum,Quarterly_Momentum,Momentum_Score,Uptrend
CHP-UN.TO,Real Estate,Mid,0.6802747127023646,-0.7832909022524328,2.449538786702185,19.29840657726993,True
CPH.TO,Healthcare,Small,7.240145108898329,13.764262145423517,2.395622106053678,5.664331854115575,True
TA.TO,Utilities,Small,-2.007915928216374,-15.05084021042927,2.322545106152168,-2.1227102026274838,False
FTS.TO,Utilities,Large,0.29502540541206823,-1.788420701740539,2.1105269906398254,26.965828704618193,True
FTS.TO,Utilities,Large,0.2809735141679185,-1.8021806905898048,2.0962207375195403,26.965837100870626,True
GEI.TO,Energy,Mid,2.1662117275726143,8.763103224986603,1.775309066962014,7.909976115598166,True
GEI.TO,Energy,Small,2.0874387529981204,8.67924386463535,1.6968374891489808,7.909976115598166,True
CLG.TO,Materials,Small,0.22961543055986375,-0.1884128701691398,1.6062864454624484,4.3181123151737015,True
CRT-UN.TO,Real Estate,Small,1.6885582340742649,1.8658831824957822,1.6006810465405636,20.613639297202496,True
BYD.TO,Industrials,Mid,0.8454247916032579,2.7405448535374832,1.2580455637169303,9.485834312328794,True
ADEN.TO,Industrials,Small,4.015706141144494,4.2675538993386395,1.114312323640646,-6.529929783955398,False
AC.TO,Industrials,Mid,3.6500286409449307,3.594421127857032,1.0465664531820285,-14.337081051944347,False
BYD.TO,Industrials,Mid,0.5651249994136276,2.45497757637635,0.9765988923613328,9.485834312328794,True
CPX.TO,Utilities,Mid,-0.43536860501659513,-5.663969163833837,0.9551471212584307,-1.6782387096874383,False
KEY.TO,Energy,Mid,2.167402500706955,3.624455854786605,0.6755704971616419,4.273359771337526,True
KEY.TO,Energy,Mid,2.0982242790490258,3.5542910526986287,0.6073936848703337,4.273359771337526,True
CPX.TO,Utilities,Small,-0.7870080560885685,-5.997142396484499,0.5985966874424492,-1.6782326021478875,False
DBM.TO,Materials,Small,1.6967109462795176,8.607024184014431,0.46428487221775755,19.371966915694006,True
FDN.TO,Materials,Small,0.935831169557237,-2.043461441211933,0.33222717675209457,6.459498676310677,True
EFN.TO,Industrials,Mid,2.4594776359367096,4.98282293729957,-0.12805376054778161,29.45463429622454,True
ENB.TO,Energy,Large,1.4382811987470143,-2.3377117906628757,-0.1565879778107995,18.14673172294337,True
EFN.TO,Industrials,Mid,2.403579205400025,4.925547854789805,-0.18254052134570556,29.45462566422199,True
HOM-U.TO,Real Estate,Small,-1.4539604483994795,8.032715283397168,-0.2237446177513475,-2.836321561172676,False
ENB.TO,Energy,Large,1.353232215346669,-2.4195948650860477,-0.2402997737063897,18.14673172294337,True
ECO.TO,Materials,Small,1.0126572498773352,-6.7757052816731544,-0.2499997615814209,2.5761155504861675,False
CP.TO,Industrials,Large,1.074947062611671,3.3894892600087414,-0.3721886353014153,-1.5430179023342963,False
CP.TO,Materials,Small,0.9171600504743881,3.228089040955142,-0.527716539474096,-1.5430179023342963,False
CURA.TO,Healthcare,Mid,-44.83821186500203,23.87542538946581,-0.8310241623697936,47.441857473601516,True
CTX.TO,Healthcare,Small,3.3333368654605247,-1.0638287753851585,-1.0638287753851585,-28.333334989017843,False
WEED.TO,Healthcare,Small,-37.358494079931944,9.93377331824507,-1.1904750923180183,-57.974684896654,False
PIF.TO,Utilities,Small,2.067189766491071,-3.6585349779433742,-1.3047764651908165,-2.0681502809082066,False
ONEX.TO,Financials,Mid,0.049420706912859345,4.031582257890219,-1.4428279460157116,-3.050266583275517,False
ARX.TO,Energy,Mid,1.6909174204306363,4.781200529111488,-1.659890203305506,-2.7780813937798703,False
GIB-A.TO,Technology,Large,1.1937518657054016,5.971452522940385,-1.7731131693580733,-20.430978953018986,False
ADW-A.TO,Consumer,Small,0.9671124402293393,-0.7604645807912596,-1.9738678956542546,32.02504217794997,True
SRU-UN.TO,Real Estate,Mid,0.7436420341728206,-1.366619412905393,-2.0219591421923755,16.052133495643407,True
SRU-UN.TO,Real Estate,Mid,0.7436420341728206,-1.366619412905393,-2.0219662556215945,16.052143298116313,True
MRU.TO,Consumer,Large,-0.9243425904036886,0.581395032131159,-2.6781447886050467,12.375597341204383,False
MRU.TO,Consumer,Large,-1.0248132779828534,0.4793974054611492,-2.7768369796560206,12.375606980634348,False
AKT-A.TO,Energy,Small,-0.5050500185316258,7.650272262936862,-2.955662247544964,16.66667430828807,False
SPB.TO,Energy,Small,-1.960782480441495,11.28775902150892,-3.1615824410285964,21.004473351997323,False
SPB.TO,Utilities,Small,-1.960782480441495,11.28775902150892,-3.1615824410285964,21.004473351997323,False
ATRL.TO,Industrials,Mid,6.072349314080328,-0.9422904131672452,-3.6472237281016637,15.94995574308388,True
ATRL.TO,Industrials,Mid,6.001880017599402,-1.0080995250680915,-3.7112358142086648,15.94995574308388,True
WCN.TO,Industrials,Large,0.955364585408189,3.4910736180373845,-4.782583186606937,1.7953652159505211,False
FSZ.TO,Financials,Small,2.6622269770175606,-1.1148985626331072,-5.00448091794102,-25.557144233323502,False
WCN.TO,Industrials,Large,0.7041701283374517,3.233569877092963,-5.019500634415108,1.7953652159505211,False
KMP-UN.TO,Real Estate,Small,-0.7878737016157671,-2.148658285690832,-6.011671178859589,2.0981057100718448,False
CNE.TO,Energy,Small,0.0,-22.727274916607684,-6.1349708057911725,-57.14285714285714,False
AIF.TO,Real Estate,Small,3.2310741956192537,14.19678675328736,-6.36110846434112,0.6193299087761603,True
ASTL.TO,Materials,Small,-5.990018632351742,12.774447849245608,-6.456951472661046,-58.239333895603,False
BEI-UN.TO,Real Estate,Small,0.20211015863613185,-0.4202990718763869,-6.521452143753701,2.4371186631554753,False
BEI-UN.TO,Real Estate,Small,0.18657143524782663,-0.4357412758914779,-6.535948218692435,2.437112341954738,False
BHC.TO,Healthcare,Mid,4.579332649409733,11.337868873020748,-6.6539993581735875,-20.70206397961695,False
FIH-U.TO,Financials,Mid,0.836827859101998,4.717567970751621,-7.001094780299506,0.8322670639780541,False
ENGH.TO,Technology,Small,-4.219407509373774,2.201103247101264,-7.009764092666204,-21.740452836964728,False
ENGH.TO,Technology,Mid,-4.219407509373774,2.201103247101264,-7.009764092666204,-21.740452836964728,False
HLS.TO,Healthcare,Small,-3.2586527980533386,-4.04040034286038,-7.226560426352034,26.923068928765787,False
X.TO,Financials,Mid,1.365588735584094,-0.6120881834276938,-7.362204274572918,17.34746892278376,False
X.TO,Financials,Large,1.32657106406913,-0.6503446069752631,-7.3978624414969385,17.347458671025468,False
HLS.TO,Healthcare,Small,-3.462323453707365,-4.242425176540536,-7.421877401066067,26.923068928765787,False
JWEL.TO,Consumer,Small,2.9087592387564833,-4.558718422513876,-8.081186713395343,-4.159220345771311,False
JWEL.TO,Consumer,Mid,2.9087592387564833,-4.558718422513876,-8.081186713395343,-4.159240817731085,False
BCE.TO,Communications,Large,-0.6265688047036938,0.44270997694948666,-8.667882640443928,7.055055829883984,True
RBA.TO,Industrials,Mid,0.9770460052139079,1.8461814410910673,-8.87760675626173,7.112437792483705,False
RBA.TO,Industrials,Mid,0.9002781808677203,1.7687528563135337,-8.9468825783944,7.112437792483705,False
CAR-UN.TO,Real Estate,Mid,-0.42815052712135504,-5.042103929988935,-9.004000907499258,-4.746988146838296,False
CFX.TO,Materials,Small,0.0,31.578949019519264,-9.090911061310528,-43.66196928883178,False
XLY.TO,Healthcare,Small,-3.3333399560713786,-9.375000582076622,-9.375000582076622,342.8571443776695,True
ACB.TO,Healthcare,Small,-22.95719808260749,-1.6556275705983468,-9.726441852679056,5.970143352427643,False
CIGI.TO,Real Estate,Mid,3.079963449284339,-0.836813281160161,-9.798193809440042,5.003203171696362,True
BAM.TO,Financials,Large,2.469138841710611,1.7195476972661894,-9.909308914410587,-3.9646025347648295,False
ADN.TO,Materials,Small,1.5913430897068797,8.571430239663549,-9.961002209430037,-5.827888751016986,False
CNT.TO,Materials,Small,-9.999997764825855,-24.99999534338702,-9.999997764825855,100.0,False
WSP.TO,Industrials,Large,2.495178674741566,-1.4015013853088767,-10.40166483393045,-3.1628753843996957,False
WSP.TO,Industrials,Large,2.486969099245502,-1.4093988476933716,-10.408841408539894,-3.162881216165166,False
STN.TO,Industrials,Mid,3.624608550933286,-11.51854256445383,-10.49857569532144,20.9991107708435,False
BRE.TO,Real Estate,Small,-0.5355753363325553,0.8727910955698295,-10.518037443489908,-5.80735734123069,False
STN.TO,Industrials,Mid,3.5615703122238394,-11.572368729041367,-10.553022339116295,20.9991107708435,False
DSG.TO,Technology,Mid,-1.0519456449644409,3.7182652821196767,-10.838416045936256,-29.543094515697017,False
CFP.TO,Materials,Small,0.5376381759594083,-7.349293269035785,-11.653539877666862,-17.77330412910921,False
DRM.TO,Real Estate,Small,4.182933559591187,4.4139541999544765,-11.962642395394232,-15.396521613708572,False
HR-UN.TO,Real Estate,Mid,-1.3448548674401841,3.2994427195164815,-12.236774527003007,11.971032776777689,False
HR-UN.TO,Real Estate,Mid,-1.536982226295467,3.0982707575852917,-12.407683124221244,11.971044329149914,False
ALYA.TO,Technology,Small,-1.1976036790700246,-1.1976036790700246,-12.698413299114591,6.7484671550249535,False
TOY.TO,Consumer,Small,-2.8900443679813397,0.8089113961157363,-12.788090242329545,-38.73579926312894,False
TOY.TO,Consumer,Small,-3.1361378198433334,0.5534441495037908,-13.009092996911894,-38.7357921428769,False
BLX.TO,Utilities,Small,1.1204509372149518,-4.433751883011907,-13.855874715323868,-12.128819079971905,False
BLX.TO,Utilities,Small,1.1204509372149518,-4.433751883011907,-13.855874715323868,-12.128819079971905,False
AIM.TO,Financials,Small,-2.4999976583889154,-4.545450377297415,-14.95327144452542,5.681812537439166,False
GFL.TO,Industrials,Mid,-2.4330154732594935,-4.566650933110304,-15.185169032772961,0.5069119089179271,False
AVCN.TO,Healthcare,Small,0.0,-9.80391824580021,-16.36363665919658,-16.66666997803569,False
EMP-A.TO,Consumer,Mid,0.6735498228305504,-7.360060349499556,-16.420641675412327,20.218344556055325,False
CJT.TO,Industrials,Mid,6.398803885177941,17.347111390276556,-16.443178613025637,-19.895468650322712,False
EMP-A.TO,Consumer,Mid,0.6314524570754206,-7.398798403634565,-16.455590982585473,20.218344556055325,False
WFG.TO,Materials,Mid,-3.0538809249478422,-2.7557678852221477,-17.249067503415468,-28.99423928770284,False
WFG.TO,Materials,Large,-3.0951539624634856,-2.797167838913394,-17.28429719980736,-28.99423928770284,False
CMG.TO,Technology,Small,-0.5791454433467268,5.309338105389361,-17.567225861661157,-48.52251589175548,False
NPI.TO,Utilities,Mid,5.106255866870222,-1.5813492929526793,-18.086475365565818,-1.4653209966545322,False
NPI.TO,Utilities,Small,4.929156187415125,-1.7471806352345158,-18.224489079597404,-1.4652986985067196,False
T.TO,Communications,Large,1.3474695860473953,-11.245532964119665,-19.60806155002501,0.26919077373208006,False
CVO.TO,Technology,Small,-2.387843205449883,16.4939538859758,-22.292630778628904,-11.71874982537702,False
FSV.TO,Real Estate,Mid,0.7734022004461567,-2.3800783921181274,-22.542273136563857,-16.90192455260352,False
FSV.TO,Real Estate,Large,0.7734022004461567,-2.3800783921181274,-22.542273136563857,-16.90192455260352,False
MATR.TO,Industrials,Small,2.0939081149332446,2.484078650068522,-23.087953662004512,-37.39770926185532,False
CSU.TO,Technology,Large,1.0958832248526333,0.24883660358018148,-23.116205112447144,-23.472408053792158,False
MATR.TO,Industrials,Small,1.903548430860852,2.2929914716610207,-23.23136038540842,-37.39770926185532,False
AP-UN.TO,Real Estate,Mid,2.311249624922376,-0.1783802735675546,-24.38738152107833,-16.363273637857525,False
TRI.TO,Industrials,Large,-0.32397800006217137,-7.946998446888837,-25.21802643549314,-17.140143444511953,False
BR.TO,Consumer,Small,-3.750003818422499,-18.085108204306717,-26.66666515289784,-21.296297216121022,False
BRY.TO,Energy,Small,-15.217395952157945,-15.217395952157945,-32.75862122120672,-30.30303180819804,False
BU.TO,Materials,Small,-1.1627895694091224,-12.820512507010424,-33.85213650419538,11.249996554106525,False
GSY.TO,Financials,Mid,5.50895132531724,7.851687926584723,-34.34512064172329,-14.165606268447473,False
IFP.TO,Materials,Small,-2.5059670081040695,6.103899723000953,-34.900398787838164,-45.085999979614336,False
IFP.TO,Materials,Mid,-2.7446359519052264,5.84415351184383,-35.05976498273621,-45.085999979614336,False
AFN.TO,Industrials,Small,0.47475446693721873,19.876419130726354,-43.013965551099034,-55.84110030797458,False
BABY.TO,Consumer,Small,-10.416663174206933,-10.416663174206933,-46.24999990686774,39.99999006589293,False
BNG.TO,Energy,Small,-50.0,-50.0,-50.0,100.0,False
CJR-B.TO,Communications,Small,0.0,0.0,-55.55555831502974,-37.499997671693514,False
DND.TO,Technology,Small,0.0,8.031092995416373,-58.75370704350292,-81.03785835453051,False
DND.TO,Technology,Mid,0.0,8.031092995416373,-58.75370704350292,-81.03785835453051,False
CJR-B.TO,Communications,Small,-12.49999767169351,-12.49999767169351,-61.11111249084821,-37.499997671693514,False
EGLX.TO,Communications,Small,-11.111116630059483,-38.46153757981291,-63.6363642521141,-59.25926109890871,False
CFF.TO,Materials,Small,0.0,-66.6666654840348,-76.66666749450893,-45.16129016752174,False
GCL.TO,Consumer,Small,50.00000931322596,-73.52941099128923,-93.83561635446898,-82.22222214863623,False
